,cc_num,category,amt,gender,is_fraud,age,trans_month,trans_year,lat_dis,long_dis
1051,4.45195E+15,kids_pets,58.08,1,0,38,1,2019,0.882483,0.120436
1052,4.87402E+15,kids_pets,197.7,0,0,36,1,2019,0.56721,0.594974
1053,3.00291E+13,health_fitness,63.6,1,0,48,1,2019,0.116842,0.781093
1054,3.52055E+15,shopping_net,106.7,1,0,17,1,2019,0.45924,0.494747
1055,3.04342E+13,home,106.65,0,0,23,1,2019,0.835658,0.390582
1056,5.35954E+15,travel,2.28,1,0,43,1,2019,0.216527,0.095223
1057,2.28374E+15,personal_care,16.67,0,0,21,1,2019,0.794452,0.461295
1058,1.80047E+14,personal_care,7.57,1,0,55,1,2019,0.566553,0.322143
1059,3.58329E+15,shopping_net,4.85,0,0,40,1,2019,0.357637,0.07122
1060,2.13164E+14,entertainment,70.05,1,0,32,1,2019,0.785347,0.239343
1061,4.29493E+12,travel,4.92,0,0,78,1,2019,0.804927,0.876997
1062,3.5492E+15,personal_care,72.74,1,0,85,1,2019,0.412284,0.928535
1063,2.13179E+14,entertainment,81.67,1,0,42,1,2019,0.644603,0.282434
1064,4.7614E+18,kids_pets,17.88,0,0,32,1,2019,0.256131,0.400378
1065,3.55888E+15,entertainment,57.26,1,0,61,1,2019,0.874573,0.940296
1066,6.75946E+11,health_fitness,83.81,0,0,18,1,2019,0.38641,0.053525
1067,1.80065E+14,kids_pets,138.54,0,0,54,1,2019,0.447286,0.95348
1068,4.30103E+18,health_fitness,74.06,1,0,40,1,2019,0.58051,0.577365
1069,5.02038E+11,entertainment,68.58,1,0,38,1,2019,0.745539,0.088463
1070,3.76028E+14,health_fitness,77.51,1,0,44,1,2019,0.979927,0.237651
1071,6.76174E+11,home,125.02,0,0,57,1,2019,0.023599,0.934188
1072,4.07051E+15,home,35.59,0,0,51,1,2019,0.471701,0.613619
1073,3.50151E+15,personal_care,5.93,1,0,40,1,2019,0.640219,0.007071
1074,3.43669E+14,health_fitness,43.04,0,0,69,1,2019,0.992967,0.928401
1075,2.13181E+14,home,17.6,0,0,68,1,2019,0.802795,0.813254
1076,4.74288E+18,shopping_pos,5.35,0,0,27,1,2019,0.427374,0.032053
1077,3.55916E+15,kids_pets,48.95,1,0,44,1,2019,0.700104,0.408314
1078,4.07977E+12,personal_care,8.2,1,0,53,1,2019,0.875663,0.235595
1079,3.74238E+14,health_fitness,34.12,1,0,76,1,2019,0.575717,0.080142
1080,3.71009E+14,shopping_pos,9.48,1,0,15,1,2019,0.572374,0.492856
1081,4.58626E+12,travel,7.33,0,0,65,1,2019,0.841743,0.921589
1082,4.68364E+12,health_fitness,76.33,1,0,46,1,2019,0.96249,0.08357
1083,3.50418E+15,shopping_pos,2.77,1,0,26,1,2019,0.112303,0.972105
1084,5.71844E+11,travel,9.47,0,0,66,1,2019,0.636897,0.793931
1085,4.7557E+12,food_dining,6.64,1,0,33,1,2019,0.480233,0.351601
1086,3.52055E+15,home,30.29,1,0,17,1,2019,0.494148,0.764965
1087,3.54359E+15,entertainment,38.52,0,0,46,1,2019,0.335321,0.932133
1088,3.05965E+13,personal_care,23.95,1,0,31,1,2019,0.402296,0.063378
1089,3.55661E+15,shopping_pos,6.27,1,0,19,1,2019,0.699491,0.069575
1090,4.09971E+15,travel,6,1,0,43,1,2019,0.19167,0.659549
1091,3.57579E+15,misc_pos,4.99,0,0,29,1,2019,0.278985,0.612176
1092,6.01144E+15,home,68.59,0,0,25,1,2019,0.021581,0.265456
1093,6.53463E+15,misc_pos,5.61,0,0,20,1,2019,0.962943,0.89012
1094,2.23388E+15,home,76.8,0,0,59,1,2019,0.310667,0.983905
1095,5.71465E+11,kids_pets,47.51,1,0,42,1,2019,0.879403,0.487337
1096,3.05612E+13,home,1.27,0,0,20,1,2019,0.306356,0.126012
1097,3.05965E+13,personal_care,20.27,1,0,31,1,2019,0.173631,0.389861
1098,6.7599E+11,home,20.31,0,0,24,1,2019,0.369326,0.685413
1099,4.22841E+15,shopping_pos,8.5,1,0,23,1,2019,0.70036,0.104485
1100,6.30425E+11,shopping_pos,5.27,0,0,37,1,2019,0.57294,0.204906
1101,3.5983E+15,personal_care,63.78,1,0,33,1,2019,0.252638,0.64174
1102,3.5433E+15,food_dining,45.29,0,0,41,1,2019,0.428626,0.707403
1103,4.93346E+15,entertainment,18.85,1,0,42,1,2019,0.934785,0.589209
1104,4.19847E+12,personal_care,45.85,0,0,47,1,2019,0.698279,0.051788
1105,4.79263E+18,food_dining,73,0,0,40,1,2019,0.496654,0.120707
1106,4.34496E+15,food_dining,60.39,1,0,42,1,2019,0.318583,0.22351
1107,3.58275E+15,personal_care,31.69,1,0,52,1,2019,0.720333,0.568927
1108,4.45237E+15,health_fitness,14.22,0,0,40,1,2019,0.280572,0.4583
1109,3.59519E+15,shopping_pos,8.35,1,0,25,1,2019,0.171359,0.937947
1110,6.76299E+11,shopping_pos,4.29,0,0,47,1,2019,0.138487,0.252148
1111,5.28929E+15,personal_care,4.66,0,0,32,1,2019,0.291561,0.795393
1112,4.37899E+15,shopping_net,1.97,1,0,19,1,2019,0.052788,0.966727
1113,3.05606E+13,personal_care,7.49,1,0,52,1,2019,0.969007,0.829382
1114,6.01189E+15,health_fitness,12.89,0,0,43,1,2019,0.182836,0.130395
1115,6.76369E+11,home,8.02,1,0,44,1,2019,0.576011,0.005341
1116,3.51876E+15,misc_net,52.34,1,0,29,1,2019,0.023936,0.920395
1117,4.99811E+15,entertainment,59.29,0,0,31,1,2019,0.561041,0.145029
1118,4.5E+12,home,48.73,1,0,53,1,2019,0.842667,0.421038
1119,4.50538E+12,food_dining,130.77,0,0,85,1,2019,0.687784,0.990944
1120,3.82956E+13,health_fitness,5.49,0,0,35,1,2019,0.730598,0.987742
1121,3.51138E+15,home,20.86,1,0,45,1,2019,0.667221,0.243019
1122,6.01155E+15,personal_care,71.32,1,0,37,1,2019,0.838017,0.687541
1123,5.71465E+11,personal_care,73.32,1,0,42,1,2019,0.359122,0.441044
1124,4.9883E+12,home,92.5,1,0,81,1,2019,0.250999,0.088339
1125,4.64289E+12,food_dining,6.98,1,0,28,1,2019,0.075227,0.029308
1126,2.71221E+15,shopping_net,23.25,0,0,41,1,2019,0.235566,0.065765
1127,5.50108E+15,personal_care,11.51,1,0,53,1,2019,0.985679,0.61442
1128,3.50194E+15,food_dining,34.69,0,0,19,1,2019,0.959528,0.521571
1129,3.76445E+14,misc_pos,7.28,0,0,36,1,2019,0.936615,0.965845
1130,3.65815E+13,health_fitness,36.35,1,0,27,1,2019,0.353608,0.652064
1131,4.45773E+18,kids_pets,52.41,1,0,31,1,2019,0.181974,0.458442
1132,6.76373E+11,health_fitness,74.89,0,0,31,1,2019,0.328392,0.987828
1133,2.28507E+15,kids_pets,68.81,1,0,30,1,2019,0.252367,0.247161
1134,3.55363E+15,misc_pos,8.52,0,0,34,1,2019,0.561439,0.109479
1135,3.53852E+15,personal_care,6.61,0,0,53,1,2019,0.169885,0.447947
1136,3.78905E+14,food_dining,9.84,0,0,32,1,2019,0.339438,0.633399
1137,3.02353E+13,kids_pets,69.36,1,0,41,1,2019,0.698968,0.2566
1138,4.09971E+15,misc_pos,3.61,1,0,43,1,2019,0.842249,0.890021
1139,4.90885E+15,home,14.13,0,0,26,1,2019,0.274815,0.554909
1140,3.42036E+14,health_fitness,25.45,0,0,19,1,2019,0.574903,0.316982
1141,4.7557E+12,home,94.79,1,0,33,1,2019,0.070288,0.239754
1142,4.33553E+15,shopping_pos,66.21,0,0,20,1,2019,0.654832,0.162472
1143,5.7386E+11,home,18.48,1,0,32,1,2019,0.810438,0.89785
1144,4.51283E+18,kids_pets,65.96,0,0,35,1,2019,0.707349,0.062231
1145,6.50698E+15,personal_care,30.11,0,0,33,1,2019,0.785577,0.048286
1146,2.28374E+15,grocery_pos,67.58,0,0,21,1,2019,0.444028,0.279658
1147,2.13158E+14,personal_care,51.74,0,0,34,1,2019,0.072331,0.637285
1148,4.37926E+18,kids_pets,31.98,1,0,45,1,2019,0.458063,0.390889
1149,3.51362E+15,home,19.16,0,0,63,1,2019,0.478855,0.657367
1150,3.57303E+15,shopping_pos,13.02,0,0,28,1,2019,0.488611,0.358438
1151,5.7386E+11,personal_care,87.91,1,0,32,1,2019,0.888409,0.948057
1152,3.52754E+15,shopping_pos,8.82,0,0,44,1,2019,0.299431,0.359847
1153,3.59192E+15,health_fitness,68.01,1,0,31,1,2019,0.553426,0.593321
1154,6.01195E+15,entertainment,7.18,0,0,57,1,2019,0.737304,0.306033
1155,3.56874E+15,food_dining,53.57,1,0,44,1,2019,0.337486,0.036613
1156,6.30425E+11,food_dining,8.74,0,0,37,1,2019,0.442083,0.685981
1157,6.30469E+11,home,3.12,0,0,82,1,2019,0.808507,0.080974
1158,4.60164E+12,kids_pets,23.45,1,0,28,1,2019,0.484938,0.684093
1159,6.76246E+11,kids_pets,28.26,0,0,58,1,2019,0.81841,0.687882
1160,4.68364E+12,entertainment,61.87,1,0,46,1,2019,0.125525,0.508765
1161,3.64859E+13,personal_care,7.91,1,0,13,1,2019,0.977297,0.088889
1162,4.6059E+12,health_fitness,49.91,1,0,59,1,2019,0.417398,0.180977
1163,3.03284E+13,entertainment,41.88,0,0,64,1,2019,0.681509,0.950484
1164,2.26494E+15,misc_pos,8.55,1,0,23,1,2019,0.976617,0.297022
1165,4.90468E+15,travel,4.54,0,0,28,1,2019,0.697316,0.33075
1166,3.03641E+13,home,21.15,1,0,36,1,2019,0.188474,0.576435
1167,4.93998E+15,entertainment,98.12,0,0,28,1,2019,0.666766,0.902311
1168,1.80085E+14,personal_care,4.98,1,0,48,1,2019,0.841304,0.571318
1169,6.30452E+11,shopping_pos,4.12,0,0,46,1,2019,0.542889,0.789828
1170,3.0273E+13,entertainment,75.65,1,0,18,1,2019,0.923606,0.810238
1171,6.76373E+11,kids_pets,27.55,0,0,31,1,2019,0.531087,0.820416
1172,3.43669E+14,health_fitness,5.65,0,0,69,1,2019,0.122761,0.431973
1173,4.06714E+15,misc_pos,1.9,0,0,32,1,2019,0.148196,0.928229
1174,3.82956E+13,shopping_net,3.07,0,0,35,1,2019,0.939146,0.274605
1175,3.58926E+15,entertainment,91.81,1,0,34,1,2019,0.992973,0.899741
1176,4.102E+18,shopping_net,5.73,1,0,31,1,2019,0.770695,0.011725
1177,3.58379E+15,health_fitness,41.95,0,0,48,1,2019,0.92665,0.611748
1178,4.19111E+15,food_dining,64.83,0,0,26,1,2019,0.949629,0.848134
1179,4.50914E+15,personal_care,192.65,0,0,92,1,2019,0.498068,0.984369
1180,3.05016E+13,kids_pets,73.93,0,0,45,1,2019,0.220693,0.103173
1181,6.52678E+15,home,26.07,1,0,81,1,2019,0.97727,0.303579
1182,2.13161E+14,home,34.89,0,0,50,1,2019,0.746803,0.325556
1183,5.84674E+11,kids_pets,14.69,0,0,88,1,2019,0.418629,0.848499
1184,6.7631E+11,home,16.4,1,0,31,1,2019,0.382905,0.235334
1185,3.54116E+15,misc_net,45.69,1,0,15,1,2019,0.830116,0.401747
1186,3.5433E+15,health_fitness,10.85,0,0,41,1,2019,0.902926,0.646654
1187,3.59519E+15,shopping_net,2.62,1,0,25,1,2019,0.298457,0.461481
1188,6.01138E+15,misc_pos,6.76,0,0,45,1,2019,0.039894,0.421032
1189,4.99626E+15,shopping_pos,3.21,0,0,35,1,2019,0.279133,0.761307
1190,6.54473E+15,shopping_pos,5.18,1,0,36,1,2019,0.55215,0.060683
1191,3.75849E+14,home,41.46,1,0,75,1,2019,0.003637,0.000418
1192,6.54767E+15,entertainment,25.09,1,0,73,1,2019,0.574079,0.489872
1193,5.03874E+11,entertainment,40.75,1,0,43,1,2019,0.423993,0.507168
1194,4.64226E+15,shopping_net,9.62,0,0,31,1,2019,0.955334,0.751374
1195,6.53844E+15,food_dining,1.57,0,0,21,1,2019,0.573221,0.268945
1196,3.02305E+13,entertainment,67.86,1,0,44,1,2019,0.017062,0.688273
1197,1.80065E+14,kids_pets,316.87,0,0,54,1,2019,0.25671,0.305265
1198,3.56032E+15,home,79.52,1,0,63,1,2019,0.882546,0.742362
1199,4.79263E+18,kids_pets,38.45,0,0,40,1,2019,0.153127,0.639153
1200,3.59074E+15,health_fitness,14.89,0,0,43,1,2019,0.753074,0.228358
1201,3.53433E+15,kids_pets,47.61,1,0,40,1,2019,0.964681,0.07463
1202,3.54756E+15,personal_care,26.77,1,0,52,1,2019,0.470178,0.152153
1203,3.51823E+15,entertainment,93.89,0,0,48,1,2019,0.057317,0.84289
1204,2.13158E+14,entertainment,109.49,0,0,34,1,2019,0.377065,0.691365
1205,3.55122E+15,shopping_net,304.13,0,0,42,1,2019,0.499871,0.624976
1206,3.58505E+15,entertainment,75.88,1,0,55,1,2019,0.602356,0.854043
1207,3.02429E+13,health_fitness,2.44,1,0,60,1,2019,0.482185,0.083853
1208,4.58766E+18,misc_net,130.9,0,0,14,1,2019,0.410012,0.848865
1209,3.57643E+15,shopping_net,3.49,0,0,37,1,2019,0.304241,0.449992
1210,5.13048E+15,food_dining,61.27,1,0,40,1,2019,0.732348,0.170841
1211,4.6404E+12,health_fitness,96.86,0,0,67,1,2019,0.684993,0.233109
1212,6.012E+15,home,181.45,1,0,53,1,2019,0.645559,0.849653
1213,4.45144E+15,food_dining,1.54,0,0,19,1,2019,0.31627,0.554111
1214,3.72246E+14,kids_pets,84.46,1,0,48,1,2019,0.624067,0.447977
1215,2.24835E+15,entertainment,60.93,0,0,58,1,2019,0.732404,0.768777
1216,4.746E+12,misc_pos,108.54,0,0,20,1,2019,0.82692,0.929539
1217,3.5433E+15,home,14.78,0,0,41,1,2019,0.421867,0.078702
1218,2.28507E+15,kids_pets,32.16,1,0,30,1,2019,0.445141,0.774036
1219,3.85805E+13,health_fitness,1.75,0,0,50,1,2019,0.096891,0.2879
1220,3.77114E+14,health_fitness,9.69,1,0,53,1,2019,0.678417,0.509126
1221,1.80043E+14,shopping_pos,3.09,1,0,29,1,2019,0.709118,0.591729
1222,2.28881E+15,personal_care,200.49,0,0,37,1,2019,0.667438,0.658958
1223,3.54008E+15,misc_pos,12.8,1,0,31,1,2019,0.217742,0.169681
1224,4.18981E+12,shopping_net,3.73,1,0,20,1,2019,0.616378,0.518695
1225,4.64685E+18,personal_care,36.37,0,0,28,1,2019,0.059799,0.416745
1226,3.51876E+15,misc_pos,427.99,1,0,29,1,2019,0.859167,0.379351
1227,2.28507E+15,shopping_pos,2.23,1,0,30,1,2019,0.947565,0.471318
1228,4.8097E+12,kids_pets,42.52,0,0,34,1,2019,0.854083,0.321809
1229,6.39046E+11,health_fitness,76.7,1,0,32,1,2019,0.548091,0.851747
1230,3.45389E+14,home,29.35,1,0,34,1,2019,0.941446,0.307202
1231,6.59597E+15,food_dining,31.19,0,0,49,1,2019,0.720862,0.728079
1232,3.58601E+15,kids_pets,19.07,0,0,34,1,2019,0.617842,0.641465
1233,2.61053E+15,kids_pets,28.6,0,0,24,1,2019,0.467321,0.502414
1234,6.52645E+15,food_dining,36.31,1,0,54,1,2019,0.366746,0.67951
1235,3.7755E+14,home,13.01,1,0,60,1,2019,0.786416,0.886723
1236,3.85305E+13,home,19,0,0,29,1,2019,0.313307,0.191077
1237,2.13175E+14,food_dining,24.27,0,0,64,1,2019,0.21239,0.293751
1238,2.13162E+14,travel,6.56,0,0,48,1,2019,0.244442,0.877178
1239,3.51487E+15,food_dining,50.74,1,0,51,1,2019,0.024428,0.496946
1240,4.62356E+12,personal_care,62.67,1,0,64,1,2019,0.106427,0.379752
1241,4.45144E+15,shopping_pos,127.32,0,0,19,1,2019,0.733542,0.026562
1242,3.46273E+14,personal_care,2.81,0,0,27,1,2019,0.560359,0.614984
1243,4.2929E+18,home,29.5,1,0,23,1,2019,0.1383,0.914378
1244,3.57643E+15,food_dining,5.24,0,0,37,1,2019,0.680809,0.847309
1245,2.7195E+15,kids_pets,149.21,0,0,78,1,2019,0.038091,0.051536
1246,3.57579E+15,shopping_pos,4,0,0,29,1,2019,0.307727,0.495409
1247,3.51876E+15,food_dining,36.6,1,0,29,1,2019,0.901473,0.772608
1248,3.85805E+13,health_fitness,38.82,0,0,50,1,2019,0.75346,0.619057
1249,3.52457E+15,personal_care,55.49,0,0,32,1,2019,0.968172,0.611074
1250,6.39096E+11,health_fitness,24.04,1,0,79,1,2019,0.413755,0.204268
1251,4.66631E+18,entertainment,74.63,1,0,44,1,2019,0.851426,0.938115
1252,3.85305E+13,kids_pets,16.98,0,0,29,1,2019,0.149771,0.54692
1253,4.30248E+15,kids_pets,29.35,1,0,23,1,2019,0.008012,0.448029
1254,3.50604E+15,food_dining,57.44,1,0,29,1,2019,0.476491,0.017609
1255,3.61539E+13,travel,2.48,1,0,69,1,2019,0.455881,0.614204
1256,6.01149E+15,health_fitness,39.8,1,0,32,1,2019,0.120493,0.960629
1257,4.12873E+18,personal_care,8.39,0,0,69,1,2019,0.95307,0.491861
1258,6.50612E+15,health_fitness,122.82,0,0,34,1,2019,0.303521,0.263294
1259,4.7881E+12,personal_care,13.5,0,0,77,1,2019,0.965716,0.023084
1260,4.06998E+15,health_fitness,55.51,0,0,38,1,2019,0.364892,0.753115
1261,3.53113E+15,shopping_pos,7.91,0,0,43,1,2019,0.93618,0.177702
1262,4.68352E+15,shopping_net,3.82,1,0,23,1,2019,0.405302,0.400336
1263,2.72043E+15,food_dining,71.36,1,0,21,1,2019,0.294168,0.562771
1264,4.63307E+15,entertainment,48.95,0,0,23,1,2019,0.198892,0.708958
1265,2.13112E+14,shopping_net,7.46,0,0,34,1,2019,0.93029,0.599955
1266,3.05016E+13,entertainment,1.6,0,0,45,1,2019,0.36095,0.7662
1267,3.5608E+15,food_dining,1.62,0,0,29,1,2019,0.601472,0.827563
1268,4.30663E+12,home,27.4,0,0,58,1,2019,0.965959,0.911301
1269,1.80081E+14,food_dining,89.8,0,0,63,1,2019,0.203455,0.088613
1270,1.80059E+14,health_fitness,121.51,1,0,18,1,2019,0.85734,0.781607
1271,4.7557E+12,misc_pos,438.76,1,0,33,1,2019,0.346597,0.807587
1272,4.746E+12,shopping_pos,183.68,0,0,20,1,2019,0.495256,0.463634
1273,4.16976E+15,home,74.35,0,0,46,1,2019,0.091093,0.812529
1274,4.58766E+18,misc_net,115.91,0,0,14,1,2019,0.026589,0.044725
1275,3.40951E+14,shopping_pos,26.22,0,0,47,1,2019,0.908316,0.555575
1276,2.28624E+15,health_fitness,145,0,0,68,1,2019,0.510603,0.201221
1277,4.91719E+15,food_dining,5.32,1,0,74,1,2019,0.470647,0.399131
1278,4.21008E+18,home,31.81,0,0,53,1,2019,0.264863,0.123753
1279,4.78323E+12,food_dining,16.72,0,0,57,1,2019,0.951996,0.142102
1280,3.41546E+14,personal_care,16.25,1,0,79,1,2019,0.634387,0.000607
1281,6.76369E+11,food_dining,51.77,1,0,44,1,2019,0.832954,0.986729
1282,2.13191E+14,shopping_net,6.06,1,0,14,1,2019,0.634784,0.288043
1283,3.68903E+13,kids_pets,69.86,0,0,68,1,2019,0.416135,0.132419
1284,6.30426E+11,kids_pets,8.33,1,0,48,1,2019,0.428528,0.206974
1285,5.01831E+11,personal_care,140.48,1,0,56,1,2019,0.794644,0.569419
1286,3.57758E+15,personal_care,101.52,0,0,35,1,2019,0.47963,0.620708
1287,4.29404E+15,home,75.33,0,0,32,1,2019,0.174386,0.249943
1288,4.26578E+15,personal_care,16.32,0,0,65,1,2019,0.872957,0.944029
1289,4.23955E+15,kids_pets,63.92,1,0,82,1,2019,0.73993,0.315936
1290,3.01535E+13,personal_care,64.21,0,0,56,1,2019,0.928328,0.90801
1291,3.43464E+14,personal_care,9.39,0,0,56,1,2019,0.788332,0.245273
1292,6.01189E+15,health_fitness,101.77,0,0,43,1,2019,0.570555,0.56155
1293,4.45773E+18,shopping_pos,126.78,1,0,31,1,2019,0.578332,0.380923
1294,3.5081E+15,shopping_pos,6.39,1,0,27,1,2019,0.754563,0.107024
1295,4.31137E+18,travel,7.36,1,0,49,1,2019,0.472251,0.068717
1296,4.32893E+15,shopping_pos,283.62,0,0,37,1,2019,0.071571,0.825202
1297,3.64859E+13,food_dining,7.62,1,0,13,1,2019,0.712037,0.328114
1298,3.8052E+13,shopping_pos,9.17,0,0,23,1,2019,0.149749,0.112321
1299,4.45195E+15,food_dining,63.08,1,0,38,1,2019,0.508702,0.432173
1300,6.50698E+15,kids_pets,26.85,0,0,33,1,2019,0.784868,0.149411
1301,1.80049E+14,travel,508.97,1,0,32,1,2019,0.60273,0.289403
1302,3.52754E+15,food_dining,348.97,0,0,44,1,2019,0.694343,0.245614
1303,6.30469E+11,food_dining,40.17,0,0,82,1,2019,0.236714,0.710114
1304,4.99811E+15,kids_pets,33.3,0,0,31,1,2019,0.115913,0.828539
1305,4.87378E+15,kids_pets,3.18,0,0,44,1,2019,0.74687,0.280118
1306,3.53581E+15,entertainment,83.08,1,0,39,1,2019,0.166861,0.349721
1307,3.57579E+15,personal_care,194.34,0,0,29,1,2019,0.540367,0.139254
1308,4.20811E+18,travel,469.2,1,0,36,1,2019,0.784474,0.154341
1309,4.47684E+12,shopping_pos,1.28,1,0,39,1,2019,0.572139,0.008748
1310,3.45934E+14,misc_pos,4.52,0,0,33,1,2019,0.563251,0.953011
1311,4.7614E+18,travel,8.47,0,0,32,1,2019,0.767049,0.091126
1312,2.13175E+14,travel,8.85,0,0,64,1,2019,0.381833,0.420894
1313,3.54359E+15,personal_care,39.7,0,0,46,1,2019,0.759397,0.463798
1314,5.55986E+15,entertainment,78.51,1,0,73,1,2019,0.108472,0.703485
1315,3.04077E+13,shopping_net,6.5,0,0,27,1,2019,0.341787,0.657823
1316,3.59822E+15,personal_care,29.27,0,0,48,1,2019,0.029571,0.582774
1317,4.44637E+15,personal_care,65.09,1,0,32,1,2019,0.072747,0.539804
1318,4.45237E+15,kids_pets,74.62,0,0,40,1,2019,0.666395,0.556432
1319,3.5469E+15,home,1.11,0,0,62,1,2019,0.21993,0.420367
1320,4.77707E+15,home,77.34,1,0,31,1,2019,0.802346,0.305276
1321,3.52559E+15,misc_net,126.38,1,0,34,1,2019,0.206761,0.195058
1322,4.64289E+12,shopping_pos,7.11,1,0,28,1,2019,0.051474,0.974164
1323,6.01137E+15,food_dining,41.2,1,0,21,1,2019,0.050945,0.996562
1324,4.50145E+15,food_dining,73.43,1,0,28,1,2019,0.980062,0.829935
1325,4.7973E+18,misc_pos,8.96,0,0,27,1,2019,0.013511,0.551847
1326,3.46273E+14,shopping_net,19.45,0,0,27,1,2019,0.436004,0.130259
1327,3.59312E+15,travel,3.11,0,0,59,1,2019,0.062825,0.647217
1328,3.05016E+13,kids_pets,56.67,0,0,45,1,2019,0.722797,0.134719
1329,4.19847E+12,home,18.13,0,0,47,1,2019,0.858369,0.267522
1330,4.99049E+12,health_fitness,14.74,1,0,58,1,2019,0.892722,0.943331
1331,4.5604E+18,kids_pets,35.73,0,0,46,1,2019,0.185239,0.652683
1332,4.56155E+12,home,13.1,1,0,30,1,2019,0.340556,0.53633
1333,3.70877E+14,shopping_pos,3.54,0,0,34,1,2019,6.60E-05,0.340677
1334,4.18653E+12,home,33.6,0,0,52,1,2019,0.778838,0.562434
1335,4.29404E+15,shopping_net,178.85,0,0,32,1,2019,0.262412,0.135848
1336,4.25407E+15,entertainment,32.21,1,0,62,1,2019,0.956945,0.071858
1337,3.8052E+13,kids_pets,13.62,0,0,23,1,2019,0.447181,0.707225
1338,3.46273E+14,home,5.95,0,0,27,1,2019,0.729208,0.892659
1339,4.17395E+15,shopping_net,7.84,1,0,40,1,2019,0.957571,0.148091
1340,4.6816E+15,home,30.94,0,0,41,1,2019,0.873064,0.561234
1341,3.00747E+13,kids_pets,32.23,0,0,25,1,2019,0.598614,0.898637
1342,4.46746E+18,home,19.62,0,0,52,1,2019,0.303775,0.57665
1343,3.50209E+15,misc_pos,7.95,1,0,42,1,2019,0.637286,0.642055
1344,4.31213E+18,entertainment,157.47,1,0,41,1,2019,0.468,0.44725
1345,3.61539E+13,home,66.81,1,0,69,1,2019,0.378403,0.797015
1346,4.79894E+18,kids_pets,102.59,1,0,23,1,2019,0.269026,0.457892
1347,3.52457E+15,shopping_net,4.65,0,0,32,1,2019,0.513575,0.602972
1348,3.00291E+13,kids_pets,21.86,1,0,48,1,2019,0.596216,0.487997
1349,4.26E+12,kids_pets,50.31,0,0,50,1,2019,0.196772,0.57521
1350,4.42349E+15,entertainment,20.84,1,0,61,1,2019,0.848114,0.626181
1351,2.13174E+14,personal_care,62.47,1,0,49,1,2019,0.498021,0.5851
1352,3.40954E+14,misc_pos,8.64,1,0,38,1,2019,0.586453,0.447414
1353,4.81084E+18,personal_care,13.07,0,0,33,1,2019,0.538914,0.066181
1354,3.5305E+15,food_dining,98.07,1,0,55,1,2019,0.278098,0.547057
1355,1.80068E+14,food_dining,22.83,0,0,77,1,2019,0.624527,0.488879
1356,6.57356E+15,home,119.24,0,0,50,1,2019,0.744826,0.629595
1357,6.30423E+11,kids_pets,92.48,0,0,40,1,2019,0.396002,0.744066
1358,2.30534E+15,personal_care,6.29,1,0,57,1,2019,0.811439,0.242929
1359,3.54461E+15,home,45.85,0,0,66,1,2019,0.867592,0.868524
1360,3.42351E+14,shopping_net,4.1,0,0,28,1,2019,0.807113,0.067122
1361,6.01172E+15,home,36.32,0,0,37,1,2019,0.587855,0.60665
1362,6.01171E+15,home,39.17,1,0,66,1,2019,0.03353,0.288716
1363,4.81084E+18,personal_care,23.28,0,0,33,1,2019,0.620977,0.05091
1364,6.76373E+11,kids_pets,56.58,0,0,31,1,2019,0.751957,0.610426
1365,3.78905E+14,shopping_pos,2.05,0,0,32,1,2019,0.815415,0.978446
1366,6.01131E+15,home,94.21,1,0,59,1,2019,0.597915,0.779328
1367,4.84131E+15,shopping_pos,149.44,1,0,29,1,2019,0.39128,0.21307
1368,1.80043E+14,shopping_net,2.76,1,0,29,1,2019,0.338569,0.793787
1369,4.90885E+15,kids_pets,57.89,0,0,26,1,2019,0.681774,0.104945
1370,2.2548E+15,shopping_net,103.72,0,0,31,1,2019,0.803536,0.331079
1371,3.45934E+14,personal_care,16.28,0,0,33,1,2019,0.102023,0.616087
1372,3.76445E+14,home,26.82,0,0,36,1,2019,0.157703,0.746792
1373,4.0891E+18,home,80.42,0,0,35,1,2019,0.591775,0.43175
1374,6.76369E+11,food_dining,17.71,1,0,44,1,2019,0.566195,0.959387
1375,5.65399E+11,entertainment,79.04,1,0,25,1,2019,0.748208,0.191283
1376,5.35954E+15,travel,3.42,1,0,43,1,2019,0.898388,0.124558
1377,4.17069E+15,entertainment,44.03,1,0,25,1,2019,0.629553,0.600451
1378,4.50914E+15,entertainment,3.43,0,0,92,1,2019,0.785503,0.991336
1379,4.12873E+18,kids_pets,2.87,0,0,69,1,2019,0.560088,0.843897
1380,6.30425E+11,home,67.5,0,0,37,1,2019,0.162414,0.999807
1381,4.15876E+15,entertainment,10.08,0,0,23,1,2019,0.66646,0.333296
1382,4.48113E+12,health_fitness,118.71,1,0,43,1,2019,0.161961,0.930735
1383,5.83699E+11,personal_care,179.59,0,0,82,1,2019,0.142325,0.255291
1384,3.44342E+14,personal_care,9.33,0,0,51,1,2019,0.123966,0.044745
1385,3.53374E+15,shopping_pos,8.76,1,0,21,1,2019,0.012739,0.22003
1386,3.51867E+15,shopping_pos,6.28,0,0,22,1,2019,0.725355,0.276455
1387,3.59798E+15,travel,2.13,1,0,61,1,2019,0.92998,0.086128
1388,3.56384E+15,shopping_pos,51.09,1,0,41,1,2019,0.069867,0.358917
1389,3.75975E+14,home,43.59,0,0,45,1,2019,0.419716,0.02059
1390,2.29116E+15,personal_care,71.42,1,0,50,1,2019,0.1705,0.746674
